rank,Category,Indicator,Policy,Country,ISO,value,unit,year
65,Health,Prevalence of total cancers,C8_International travel controls,Japan,JPN,0.035415,percent,2019.0
66,Governance,Control of corruption estimate,C8_International travel controls,Japan,JPN,1.475332,score,2019.0
67,Demographics,Refugee population by country or territory of asylum,C8_International travel controls,Japan,JPN,1463.0,proportion,2019.0
68,Demographics,Age dependency ratio (% of working-age population),C8_International travel controls,Japan,JPN,68.27957078097303,proportion,2019.0
69,Environment,"Adjusted net savings, including particulate emission damage",C8_International travel controls,Japan,JPN,7.30820946012523,percent of GNI,2018.0
70,Demographics,People using at least basic sanitation services (% of population),C8_International travel controls,Japan,JPN,99.8947075676591,proportion,2017.0
71,Environment,CO2 emissions (metric tons per capita),C8_International travel controls,Japan,JPN,8.944373,metric tons per capita,2016.0
72,Social issues ,Life Ladder ,C8_International travel controls,Japan,JPN,5.940499782562256,score,2021.0
73,Demographics,"Age dependency ratio, old (% of working-age population)",C8_International travel controls,Japan,JPN,47.1217280690744,proportion,2019.0
75,Health,Hospital beds (per 10 000 population),C8_International travel controls,Japan,JPN,129.8,Ones,2018.0
76,Environment,"Energy imports, net ",C8_International travel controls,Japan,JPN,93.01912813954318,percent of energy use,2015.0
77,Health,"Immunization, measles (% of children ages 12-23 months)",C8_International travel controls,Japan,JPN,96.0,percent,2019.0
78,Economics,"Foreign direct investment, net",C8_International travel controls,Japan,JPN,37176832960.0,US Dollar,2019.0
79,Environment,Access to electricity ,C8_International travel controls,Japan,JPN,100.0,percent of population,2018.0
80,Environment,Combustible renewables and waste,C8_International travel controls,Japan,JPN,1.159612,percent of total energy,2015.0
81,Demographics,Urban population (% of total population),C8_International travel controls,Japan,JPN,91.698,total,2019.0
82,Governance,Fragile States Index Total ,C8_International travel controls,Japan,JPN,32.332289117028274,score,2020.0
83,Social issues ,Press freedom score,C8_International travel controls,Japan,JPN,28.86,score,2020.0
84,Environment,Renewable energy consumption ,C8_International travel controls,Japan,JPN,6.29735708059289,percent of total final energy consumption,2015.0
86,Social issues ,Proportion of seats held by women in national parliaments (%),C8_International travel controls,Japan,JPN,9.892473118,proportion,2020.0
88,Governance,Human Freedom Score ,C8_International travel controls,Japan,JPN,8.49,score,2018.0
89,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C8_International travel controls,Japan,JPN,76078.2,international $ in PPP,2020.0
92,Health,Prevalence of chronic kidney disease,C8_International travel controls,Japan,JPN,0.201751,percent,2019.0
93,Governance,Regulatory quality estimate,C8_International travel controls,Japan,JPN,1.326957,score,2019.0
94,Health,Prevalence of Hypertensive heart disease,C8_International travel controls,Japan,JPN,0.002715,percent,2019.0
96,Economics,"Central government debt, total",C8_International travel controls,Japan,JPN,196.5816940447835,percent of GDP,2016.0
97,Economics,Unemployment rate (%) - Annual,C8_International travel controls,Japan,JPN,2.5,percent,2019.0
98,Economics,Stock market capitalization (US$ million),C8_International travel controls,Japan,JPN,6191073290000.0,US Dollar,2019.0
104,Social issues ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),C8_International travel controls,Japan,JPN,0.111621804535389,proportion,2015.0
109,Economics,Expenditure on education (% of GDP),C8_International travel controls,Japan,JPN,2.53911,percent,2018.0
110,Economics,Expenditure on health (% of GDP),C8_International travel controls,Japan,JPN,7.38454,percent,2018.0
111,Economics,Expenditure on social protection (% of GDP),C8_International travel controls,Japan,JPN,2.61329,percent,2018.0
113,Demographics,"Population, total",C8_International travel controls,Japan,JPN,126264931.0,total,2019.0
115,Health,"Incidence of tuberculosis (per 100,000 people)",C8_International travel controls,Japan,JPN,13.0,Cases,2019.0
116,Economics,"International tourism, receipts",C8_International travel controls,Japan,JPN,46054000000.0,US Dollar,2019.0
