rank,Category,Indicator,Policy,Country,ISO,value,unit,year
68,Health,"Immunization, DPT (% of children ages 12-23 months)",H6_Facial Coverings,Greece,GRC,99.0,percent,2019.0
69,Health,Mortality due to COVID-19,H6_Facial Coverings,Greece,GRC,4044.0,"Number (cumulative total by Dec 26,2020)",2020.0
72,Governance,Voice and accountability estimate,H6_Facial Coverings,Greece,GRC,0.9357267,score,2019.0
74,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H6_Facial Coverings,Greece,GRC,99.9999999998588,percent of total,2017.0
75,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Greece,GRC,82.57464,percent of total,2015.0
76,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Greece,GRC,0.2909985,score,2019.0
77,Economics,Volume of exports,H6_Facial Coverings,Greece,GRC,5.416,percent change,2020.0
79,Governance,Total freedom in the world score ,H6_Facial Coverings,Greece,GRC,87.0,score,2021.0
80,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Greece,GRC,51.401001,Percentage of total population,2020.0
82,Governance,Rule of law estimate ,H6_Facial Coverings,Greece,GRC,0.198838,score,2019.0
84,Environment,Access to electricity ,H6_Facial Coverings,Greece,GRC,100.0,percent of population,2018.0
90,Environment,Electricity production from coal sources ,H6_Facial Coverings,Greece,GRC,42.65948824823434,percent of total,2015.0
116,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Greece,GRC,0.0,percent of total,2015.0
