rank,Category,Indicator,Policy,Country,ISO,value,unit,year
75,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Senegal,SEN,53.90912,percent of total,2014.0
76,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Senegal,SEN,0.0573639,score,2019.0
77,Economics,Volume of exports,H6_Facial Coverings,Senegal,SEN,10.267,percent change,2020.0
79,Governance,Total freedom in the world score ,H6_Facial Coverings,Senegal,SEN,71.0,score,2021.0
80,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Senegal,SEN,45.6990013,Percentage of total population,2020.0
82,Governance,Rule of law estimate ,H6_Facial Coverings,Senegal,SEN,-0.1907603,score,2019.0
83,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",H6_Facial Coverings,Senegal,SEN,3.5,rating,2019.0
84,Environment,Access to electricity ,H6_Facial Coverings,Senegal,SEN,66.9594497680664,percent of population,2018.0
90,Environment,Electricity production from coal sources ,H6_Facial Coverings,Senegal,SEN,0.0,percent of total,2015.0
116,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Senegal,SEN,0.0,percent of total,2014.0
