rank,Category,Indicator,Policy,Country,ISO,value,unit,year
65,Governance,Government effectiveness estimate,H6_Facial Coverings,Cyprus,CYP,0.9924904,score,2019.0
68,Health,"Immunization, DPT (% of children ages 12-23 months)",H6_Facial Coverings,Cyprus,CYP,96.0,percent,2019.0
69,Health,Mortality due to COVID-19,H6_Facial Coverings,Cyprus,CYP,87.0,"Number (cumulative total by Dec 26,2020)",2020.0
72,Governance,Voice and accountability estimate,H6_Facial Coverings,Cyprus,CYP,1.077345,score,2019.0
74,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H6_Facial Coverings,Cyprus,CYP,100.0,percent of total,2017.0
75,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Cyprus,CYP,92.90622,percent of total,2014.0
76,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Cyprus,CYP,0.5165108,score,2019.0
77,Economics,Volume of exports,H6_Facial Coverings,Cyprus,CYP,4.745,percent change,2020.0
79,Governance,Total freedom in the world score ,H6_Facial Coverings,Cyprus,CYP,94.0,score,2021.0
80,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Cyprus,CYP,62.8569984,Percentage of total population,2020.0
82,Governance,Rule of law estimate ,H6_Facial Coverings,Cyprus,CYP,0.7598994,score,2019.0
84,Environment,Access to electricity ,H6_Facial Coverings,Cyprus,CYP,100.0,percent of population,2018.0
90,Environment,Electricity production from coal sources ,H6_Facial Coverings,Cyprus,CYP,0.0,percent of total,2015.0
101,Economics,Unemployment rate (%) - Annual,H6_Facial Coverings,Cyprus,CYP,7.3,percent,2019.0
116,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Cyprus,CYP,0.0,percent of total,2014.0
